frame.number,frame.time_relative,eth.src,eth.dst,eth.type,ip.src,ip.dst,arp.src.hw_mac,arp.dst.hw_mac,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,frame.len,icmp.type,icmp.code,data,Label
"1","0.000000000",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"2","0.002198658",,,,,,"08:00:27:7a:78:e3","00:00:00:00:00:00",,,,,"62",,,
"3","2.095687380",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"4","4.301382726",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"5","6.302166021",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"6","6.440459792",,,,,,,,,,,,"64",,,
"7","8.311239354",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"8","10.321035590",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"9","10.323200127",,,,,,"08:00:27:7a:78:e3","00:00:00:00:00:00",,,,,"62",,,
"10","12.327234034",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"11","14.332952817",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"12","16.351603219",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"13","18.385407898",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"14","20.398335348",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"15","20.399938312",,,,,,"08:00:27:7a:78:e3","00:00:00:00:00:00",,,,,"62",,,
"16","22.412480017",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"17","24.416595280",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"18","25.035968960",,,,,,,,,,,,"64",,,
"19","26.418029502",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"20","28.434605421",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"21","30.434782337",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"22","30.436634372",,,,,,"08:00:27:7a:78:e3","00:00:00:00:00:00",,,,,"62",,,
"23","32.448328496",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"24","34.450660048",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"25","36.477068299",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"26","38.493805157",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"27","40.539375670",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"28","40.540698409",,,,,,"08:00:27:7a:78:e3","00:00:00:00:00:00",,,,,"62",,,
"29","42.544570557",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"30","44.571705683",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"31","46.590015417",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"32","48.596615941",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"33","50.607898146",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"34","50.609067461",,,,,,"08:00:27:7a:78:e3","00:00:00:00:00:00",,,,,"62",,,
"35","52.609622317",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"36","54.609784033",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"37","56.612945995",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"38","58.625232735",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"39","60.632907796",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"40","60.634349387",,,,,,"08:00:27:7a:78:e3","00:00:00:00:00:00",,,,,"62",,,
"41","62.659165727",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"42","64.674140330",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"43","66.729065597",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"44","68.730194222",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"45","70.730851955",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"46","70.732161583",,,,,,"08:00:27:7a:78:e3","00:00:00:00:00:00",,,,,"62",,,
"47","72.742496157",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"48","74.744681400",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"49","76.745086577",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"50","78.754216695",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"51","80.761738219",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"52","80.763031007",,,,,,"08:00:27:7a:78:e3","00:00:00:00:00:00",,,,,"62",,,
"53","82.762127311",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"54","84.766058091",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"55","86.766373763",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"56","88.784781177",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"57","90.785944798",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"58","90.787715249",,,,,,"08:00:27:7a:78:e3","00:00:00:00:00:00",,,,,"62",,,
"59","92.789419539",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"60","93.673149231",,,,,,,,,,,,"64",,,
"61","94.830885192",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"62","96.833496595",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"63","98.848993554",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"64","100.872998711",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"65","100.875011268",,,,,,"08:00:27:7a:78:e3","00:00:00:00:00:00",,,,,"62",,,
"66","102.881191876",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"67","104.891539012",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"68","106.949076594",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"69","108.952173070",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"70","110.987592204",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"71","110.988844746",,,,,,"08:00:27:7a:78:e3","00:00:00:00:00:00",,,,,"62",,,
"72","112.988886391",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"73","115.069109611",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"74","117.073971024",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"75","119.083374440",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"76","121.084226858",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"77","121.085960493",,,,,,"08:00:27:7a:78:e3","00:00:00:00:00:00",,,,,"62",,,
"78","123.097906536",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"79","125.098291732",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"80","127.108187475",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"81","129.133584959",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"82","131.136759871",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"83","131.138115896",,,,,,"08:00:27:7a:78:e3","00:00:00:00:00:00",,,,,"62",,,
"84","133.139166674",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"85","135.142975450",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"86","137.152909919",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"87","139.153490430",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"88","141.153651230",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"89","141.154745836",,,,,,"08:00:27:7a:78:e3","00:00:00:00:00:00",,,,,"62",,,
"90","143.172653269",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"91","145.249327155",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"92","147.264377707",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"93","149.284487857",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"94","151.286877248",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"95","151.288526366",,,,,,"08:00:27:7a:78:e3","00:00:00:00:00:00",,,,,"62",,,
"96","153.287820852",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"97","155.332901160",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"98","157.346802215",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"99","159.353519460",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"100","161.360982499",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"101","161.362435687",,,,,,"08:00:27:7a:78:e3","00:00:00:00:00:00",,,,,"62",,,
"102","163.374230565",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"103","165.463049698",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"104","167.467717783",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"105","169.471427731",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"106","171.480454911",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"107","171.481791990",,,,,,"08:00:27:7a:78:e3","00:00:00:00:00:00",,,,,"62",,,
"108","173.486063988",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"109","175.487425375",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"110","177.499583250",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"111","179.504584948",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"112","181.513778948",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"113","181.515328419",,,,,,"08:00:27:7a:78:e3","00:00:00:00:00:00",,,,,"62",,,
"114","183.674845708",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"115","185.682739808",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"116","187.721194593",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"117","189.721951126",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"118","191.732347619",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"119","191.733808017",,,,,,"08:00:27:7a:78:e3","00:00:00:00:00:00",,,,,"62",,,
"120","193.733701272",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"121","195.851817330",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"122","197.869656280",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"123","200.012771262",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"124","202.014244835",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"125","202.015742595",,,,,,"08:00:27:7a:78:e3","00:00:00:00:00:00",,,,,"62",,,
"126","205.584428297",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"127","205.585728655",,,,,,"08:00:27:e3:b4:61","00:00:00:00:00:00",,,,,"62",,,
"128","207.585953150",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"129","209.614039190",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"130","211.690196008",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"131","213.698291895",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"132","215.716980002",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"133","215.718620178",,,,,,"08:00:27:e3:b4:61","00:00:00:00:00:00",,,,,"62",,,
"134","217.723401142",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"135","219.727086724",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"136","221.732160629",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"137","223.734006923",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"138","225.734553760",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"139","225.735887444",,,,,,"08:00:27:e3:b4:61","00:00:00:00:00:00",,,,,"62",,,
"140","227.764754480",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"141","229.805675894",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"142","231.814304310",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"143","233.814620899",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"144","235.831557888",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"145","235.832814747",,,,,,"08:00:27:e3:b4:61","00:00:00:00:00:00",,,,,"62",,,
"146","237.836863890",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"147","239.839586387",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"148","241.847431651",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"149","243.847637074",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"150","245.848088941",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"151","245.849059245",,,,,,"08:00:27:e3:b4:61","00:00:00:00:00:00",,,,,"62",,,
"152","247.851861494",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"153","249.852114091",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"154","251.854837837",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"155","253.855418962",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"156","255.866650811",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"157","255.868203687",,,,,,"08:00:27:e3:b4:61","00:00:00:00:00:00",,,,,"62",,,
"158","257.893528362",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"159","259.897788966",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"160","261.905762355",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"161","263.999249660",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"162","266.005968704",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"163","266.007147121",,,,,,"08:00:27:e3:b4:61","00:00:00:00:00:00",,,,,"62",,,
"164","268.006134962",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"165","270.029019156",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"166","272.029253001",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"167","274.044997654",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"168","276.061334734",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"169","276.062722789",,,,,,"08:00:27:e3:b4:61","00:00:00:00:00:00",,,,,"62",,,
"170","278.070705712",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"171","280.701584437",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"172","282.715690023",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"173","284.720064659",,,,,,"08:00:27:c5:8a:4d","ff:ff:ff:ff:ff:ff",,,,,"44",,,
"174","332.040617070",,,,,,"08:00:27:cb:7e:f5","ff:ff:ff:ff:ff:ff",,,,,"62",,,
"175","332.042578164",,,,,,"08:00:27:c5:8a:4d","00:00:00:00:00:00",,,,,"44",,,
"176","334.059412606",,,,,,"08:00:27:cb:7e:f5","ff:ff:ff:ff:ff:ff",,,,,"62",,,
"177","336.088690326",,,,,,"08:00:27:cb:7e:f5","ff:ff:ff:ff:ff:ff",,,,,"62",,,
"178","338.180031638",,,,,,"08:00:27:cb:7e:f5","ff:ff:ff:ff:ff:ff",,,,,"62",,,
"179","340.207052092",,,,,,"08:00:27:cb:7e:f5","ff:ff:ff:ff:ff:ff",,,,,"62",,,
"180","340.671876562",,,,,,,,,,,,"64",,,
"181","342.218528767",,,,,,"08:00:27:cb:7e:f5","ff:ff:ff:ff:ff:ff",,,,,"62",,,
"182","342.218658685",,,,,,"08:00:27:c5:8a:4d","00:00:00:00:00:00",,,,,"44",,,
"183","344.235551875",,,,,,"08:00:27:cb:7e:f5","ff:ff:ff:ff:ff:ff",,,,,"62",,,
"184","346.235909894",,,,,,"08:00:27:cb:7e:f5","ff:ff:ff:ff:ff:ff",,,,,"62",,,
"185","348.239517194",,,,,,"08:00:27:cb:7e:f5","ff:ff:ff:ff:ff:ff",,,,,"62",,,
"186","350.245573493",,,,,,"08:00:27:cb:7e:f5","ff:ff:ff:ff:ff:ff",,,,,"62",,,
"187","352.246040359",,,,,,"08:00:27:cb:7e:f5","ff:ff:ff:ff:ff:ff",,,,,"62",,,
"188","352.246228915",,,,,,"08:00:27:c5:8a:4d","00:00:00:00:00:00",,,,,"44",,,
"189","354.247688816",,,,,,"08:00:27:cb:7e:f5","ff:ff:ff:ff:ff:ff",,,,,"62",,,
"190","356.249901137",,,,,,"08:00:27:cb:7e:f5","ff:ff:ff:ff:ff:ff",,,,,"62",,,
"191","358.254102224",,,,,,"08:00:27:cb:7e:f5","ff:ff:ff:ff:ff:ff",,,,,"62",,,
"192","360.255217219",,,,,,"08:00:27:cb:7e:f5","ff:ff:ff:ff:ff:ff",,,,,"62",,,
"193","362.257094576",,,,,,"08:00:27:cb:7e:f5","ff:ff:ff:ff:ff:ff",,,,,"62",,,
"194","362.257246176",,,,,,"08:00:27:c5:8a:4d","00:00:00:00:00:00",,,,,"44",,,
"195","364.264606633",,,,,,"08:00:27:cb:7e:f5","ff:ff:ff:ff:ff:ff",,,,,"62",,,
"196","366.269201777",,,,,,"08:00:27:cb:7e:f5","ff:ff:ff:ff:ff:ff",,,,,"62",,,
"197","368.270397222",,,,,,"08:00:27:cb:7e:f5","ff:ff:ff:ff:ff:ff",,,,,"62",,,
"198","370.271025682",,,,,,"08:00:27:cb:7e:f5","ff:ff:ff:ff:ff:ff",,,,,"62",,,
"199","372.281014896",,,,,,"08:00:27:cb:7e:f5","ff:ff:ff:ff:ff:ff",,,,,"62",,,
"200","372.281202592",,,,,,"08:00:27:c5:8a:4d","00:00:00:00:00:00",,,,,"44",,,
